dep,week,pop,P,cl_age90
94,2020-S26,188876,13,29
94,2020-S26,201248,18,39
94,2020-S26,189650,15,49
94,2020-S26,178549,16,59
94,2020-S26,134760,7,69
94,2020-S26,87847,5,79
94,2020-S26,50463,8,89
94,2020-S26,15048,2,90
94,2020-S26,1406041,100,0
94,2020-S27,184482,4,9
94,2020-S27,175118,6,19
94,2020-S27,188876,20,29
94,2020-S27,201248,15,39
94,2020-S27,189650,15,49
94,2020-S27,178549,10,59
94,2020-S27,134760,1,69
94,2020-S27,87847,4,79
94,2020-S27,50463,9,89
94,2020-S27,15048,0,90
94,2020-S27,1406041,84,0
94,2020-S28,184482,5,9
94,2020-S28,175118,14,19
94,2020-S28,188876,23,29
94,2020-S28,201248,17,39
94,2020-S28,189650,13,49
94,2020-S28,178549,12,59
94,2020-S28,134760,9,69
94,2020-S28,87847,6,79
94,2020-S28,50463,4,89
94,2020-S28,15048,3,90
94,2020-S28,1406041,107,0
94,2020-S29,184482,12,9
94,2020-S29,175118,16,19
94,2020-S29,188876,35,29
94,2020-S29,201248,26,39
94,2020-S29,189650,12,49
94,2020-S29,178549,16,59
94,2020-S29,134760,13,69
94,2020-S29,87847,7,79
94,2020-S29,50463,3,89
94,2020-S29,15048,1,90
94,2020-S29,1406041,141,0
94,2020-S30,184482,4,9
94,2020-S30,175118,22,19
94,2020-S30,188876,55,29
94,2020-S30,201248,49,39
94,2020-S30,189650,28,49
94,2020-S30,178549,22,59
94,2020-S30,134760,20,69
94,2020-S30,87847,7,79
94,2020-S30,50463,2,89
94,2020-S30,15048,4,90
94,2020-S30,1406041,213,0
94,2020-S31,184482,20,9
94,2020-S31,175118,34,19
94,2020-S31,188876,118,29
94,2020-S31,201248,81,39
94,2020-S31,189650,52,49
94,2020-S31,178549,38,59
94,2020-S31,134760,30,69
94,2020-S31,87847,14,79
94,2020-S31,50463,12,89
94,2020-S31,15048,2,90
94,2020-S31,1406041,401,0
94,2020-S32,184482,11,9
94,2020-S32,175118,39,19
94,2020-S32,188876,136,29
94,2020-S32,201248,114,39
94,2020-S32,189650,60,49
94,2020-S32,178549,49,59
94,2020-S32,134760,25,69
94,2020-S32,87847,18,79
94,2020-S32,50463,8,89
94,2020-S32,15048,0,90
94,2020-S32,1406041,460,0
94,2020-S33,184482,23,9
94,2020-S33,175118,76,19
94,2020-S33,188876,276,29
94,2020-S33,201248,149,39
94,2020-S33,189650,96,49
94,2020-S33,178549,73,59
94,2020-S33,134760,43,69
94,2020-S33,87847,18,79
94,2020-S33,50463,11,89
94,2020-S33,15048,5,90
94,2020-S33,1406041,770,0
94,2020-S34,184482,34,9
94,2020-S34,175118,132,19
94,2020-S34,188876,427,29
94,2020-S34,201248,242,39
94,2020-S34,189650,144,49
94,2020-S34,178549,117,59
94,2020-S34,134760,58,69
94,2020-S34,87847,24,79
94,2020-S34,50463,20,89
94,2020-S34,15048,6,90
94,2020-S34,1406041,1205,0
94,2020-S35,184482,73,9
94,2020-S35,175118,192,19
94,2020-S35,188876,688,29
94,2020-S35,201248,372,39
94,2020-S35,189650,199,49
94,2020-S35,178549,170,59
94,2020-S35,134760,122,69
94,2020-S35,87847,35,79
94,2020-S35,50463,24,89
94,2020-S35,15048,13,90
94,2020-S35,1406041,1889,0
94,2020-S36,184482,87,9
94,2020-S36,175118,205,19
94,2020-S36,188876,630,29
94,2020-S36,201248,431,39
94,2020-S36,189650,263,49
94,2020-S36,178549,224,59
94,2020-S36,134760,125,69
94,2020-S36,87847,38,79
94,2020-S36,50463,31,89
94,2020-S36,15048,11,90
94,2020-S36,1406041,2045,0
94,2020-S37,184482,106,9
94,2020-S37,175118,226,19
94,2020-S37,188876,560,29
94,2020-S37,201248,405,39
94,2020-S37,189650,310,49
94,2020-S37,178549,265,59
94,2020-S37,134760,128,69
94,2020-S37,87847,50,79
94,2020-S37,50463,33,89
94,2020-S37,15048,12,90
94,2020-S37,1406041,2095,0
94,2020-S38,184482,86,9
94,2020-S38,175118,257,19
94,2020-S38,188876,533,29
94,2020-S38,201248,433,39
94,2020-S38,189650,312,49
94,2020-S38,178549,262,59
94,2020-S38,134760,130,69
94,2020-S38,87847,56,79
94,2020-S38,50463,41,89
94,2020-S38,15048,19,90
94,2020-S38,1406041,2130,0
94,2020-S39,184482,50,9
94,2020-S39,175118,241,19
94,2020-S39,188876,574,29
94,2020-S39,201248,495,39
94,2020-S39,189650,368,49
94,2020-S39,178549,321,59
94,2020-S39,134760,166,69
94,2020-S39,87847,65,79
94,2020-S39,50463,67,89
94,2020-S39,15048,17,90
94,2020-S39,1406041,2365,0
94,2020-S40,184482,58,9
94,2020-S40,175118,340,19
94,2020-S40,188876,810,29
94,2020-S40,201248,569,39
94,2020-S40,189650,446,49
94,2020-S40,178549,386,59
94,2020-S40,134760,214,69
94,2020-S40,87847,88,79
94,2020-S40,50463,52,89
94,2020-S40,15048,24,90
94,2020-S40,1406041,2988,0
95,2020-S21,185065,5,9
95,2020-S21,172460,18,19
95,2020-S21,151506,18,29
95,2020-S21,175116,19,39
95,2020-S21,167938,21,49
95,2020-S21,155011,20,59
95,2020-S21,121128,21,69
95,2020-S21,72032,22,79
95,2020-S21,37684,28,89
95,2020-S21,10414,15,90
95,2020-S21,1248354,187,0
95,2020-S22,185065,6,9
95,2020-S22,172460,11,19
95,2020-S22,151506,20,29
95,2020-S22,175116,18,39
95,2020-S22,167938,36,49
95,2020-S22,155011,20,59
95,2020-S22,121128,16,69
95,2020-S22,72032,10,79
95,2020-S22,37684,15,89
95,2020-S22,10414,14,90
95,2020-S22,1248354,166,0
95,2020-S23,185065,0,9
95,2020-S23,172460,6,19
95,2020-S23,151506,19,29
95,2020-S23,175116,18,39
95,2020-S23,167938,13,49
95,2020-S23,155011,19,59
95,2020-S23,121128,11,69
95,2020-S23,72032,6,79
95,2020-S23,37684,20,89
95,2020-S23,10414,14,90
95,2020-S23,1248354,127,0
95,2020-S24,185065,5,9
95,2020-S24,172460,14,19
95,2020-S24,151506,22,29
95,2020-S24,175116,12,39
95,2020-S24,167938,18,49
95,2020-S24,155011,17,59
95,2020-S24,121128,11,69
95,2020-S24,72032,5,79
95,2020-S24,37684,5,89
95,2020-S24,10414,2,90
95,2020-S24,1248354,111,0
95,2020-S25,185065,7,9
95,2020-S25,172460,9,19
95,2020-S25,151506,19,29
95,2020-S25,175116,22,39
95,2020-S25,167938,36,49
95,2020-S25,155011,18,59
95,2020-S25,121128,10,69
95,2020-S25,72032,5,79
95,2020-S25,37684,4,89
95,2020-S25,10414,2,90
95,2020-S25,1248354,132,0
95,2020-S26,185065,4,9
95,2020-S26,172460,10,19
95,2020-S26,151506,17,29
95,2020-S26,175116,11,39
95,2020-S26,167938,16,49
95,2020-S26,155011,8,59
95,2020-S26,121128,8,69
95,2020-S26,72032,2,79
95,2020-S26,37684,2,89
95,2020-S26,10414,1,90
95,2020-S26,1248354,79,0
95,2020-S27,185065,3,9
95,2020-S27,172460,12,19
95,2020-S27,151506,22,29
95,2020-S27,175116,15,39
95,2020-S27,167938,7,49
95,2020-S27,155011,13,59
95,2020-S27,121128,7,69
95,2020-S27,72032,3,79
95,2020-S27,37684,6,89
95,2020-S27,10414,1,90
95,2020-S27,1248354,90,0
95,2020-S28,185065,4,9
95,2020-S28,172460,9,19
95,2020-S28,151506,18,29
95,2020-S28,175116,22,39
95,2020-S28,167938,14,49
95,2020-S28,155011,13,59
95,2020-S28,121128,10,69
95,2020-S28,72032,9,79
95,2020-S28,37684,2,89
95,2020-S28,10414,1,90
95,2020-S28,1248354,102,0
95,2020-S29,185065,9,9
95,2020-S29,172460,13,19
95,2020-S29,151506,23,29
95,2020-S29,175116,36,39
95,2020-S29,167938,24,49
95,2020-S29,155011,19,59
95,2020-S29,121128,24,69
95,2020-S29,72032,14,79
95,2020-S29,37684,3,89
95,2020-S29,10414,1,90
95,2020-S29,1248354,166,0
95,2020-S30,185065,20,9
95,2020-S30,172460,18,19
95,2020-S30,151506,63,29
95,2020-S30,175116,50,39
95,2020-S30,167938,39,49
95,2020-S30,155011,29,59
95,2020-S30,121128,14,69
95,2020-S30,72032,18,79
95,2020-S30,37684,5,89
95,2020-S30,10414,1,90
95,2020-S30,1248354,257,0
95,2020-S31,185065,7,9
95,2020-S31,172460,27,19
95,2020-S31,151506,54,29
95,2020-S31,175116,56,39
95,2020-S31,167938,35,49
95,2020-S31,155011,35,59
95,2020-S31,121128,26,69
95,2020-S31,72032,12,79
95,2020-S31,37684,4,89
95,2020-S31,10414,1,90
95,2020-S31,1248354,257,0
95,2020-S32,185065,14,9
95,2020-S32,172460,24,19
95,2020-S32,151506,105,29
95,2020-S32,175116,77,39
95,2020-S32,167938,44,49
95,2020-S32,155011,39,59
95,2020-S32,121128,29,69
95,2020-S32,72032,12,79
95,2020-S32,37684,5,89
95,2020-S32,10414,1,90
95,2020-S32,1248354,350,0
95,2020-S33,185065,17,9
95,2020-S33,172460,38,19
95,2020-S33,151506,140,29
95,2020-S33,175116,78,39
95,2020-S33,167938,50,49
95,2020-S33,155011,45,59
95,2020-S33,121128,25,69
95,2020-S33,72032,16,79
95,2020-S33,37684,2,89
95,2020-S33,10414,0,90
95,2020-S33,1248354,411,0
95,2020-S34,185065,19,9
95,2020-S34,172460,83,19
95,2020-S34,151506,236,29
95,2020-S34,175116,116,39
95,2020-S34,167938,68,49
95,2020-S34,155011,77,59
95,2020-S34,121128,28,69
95,2020-S34,72032,14,79
95,2020-S34,37684,3,89
95,2020-S34,10414,4,90
95,2020-S34,1248354,648,0
95,2020-S35,185065,31,9
95,2020-S35,172460,92,19
95,2020-S35,151506,327,29
95,2020-S35,175116,185,39
95,2020-S35,167938,116,49
95,2020-S35,155011,80,59
95,2020-S35,121128,57,69
95,2020-S35,72032,23,79
95,2020-S35,37684,3,89
95,2020-S35,10414,0,90
95,2020-S35,1248354,914,0
95,2020-S36,185065,40,9
95,2020-S36,172460,142,19
95,2020-S36,151506,378,29
95,2020-S36,175116,230,39
95,2020-S36,167938,164,49
95,2020-S36,155011,134,59
95,2020-S36,121128,110,69
95,2020-S36,72032,20,79
95,2020-S36,37684,11,89
95,2020-S36,10414,4,90
95,2020-S36,1248354,1233,0
95,2020-S37,185065,71,9
95,2020-S37,172460,189,19
95,2020-S37,151506,379,29
95,2020-S37,175116,282,39
95,2020-S37,167938,239,49
95,2020-S37,155011,197,59
95,2020-S37,121128,98,69
95,2020-S37,72032,38,79
95,2020-S37,37684,17,89
95,2020-S37,10414,7,90
95,2020-S37,1248354,1517,0
95,2020-S38,185065,62,9
95,2020-S38,172460,291,19
95,2020-S38,151506,507,29
95,2020-S38,175116,368,39
95,2020-S38,167938,300,49
95,2020-S38,155011,236,59
95,2020-S38,121128,159,69
95,2020-S38,72032,57,79
95,2020-S38,37684,25,89
95,2020-S38,10414,10,90
95,2020-S38,1248354,2015,0
95,2020-S39,185065,58,9
95,2020-S39,172460,251,19
95,2020-S39,151506,427,29
95,2020-S39,175116,394,39
95,2020-S39,167938,283,49
95,2020-S39,155011,212,59
95,2020-S39,121128,123,69
95,2020-S39,72032,54,79
95,2020-S39,37684,29,89
95,2020-S39,10414,7,90
95,2020-S39,1248354,1838,0
95,2020-S40,185065,63,9
95,2020-S40,172460,296,19
95,2020-S40,151506,519,29
95,2020-S40,175116,425,39
95,2020-S40,167938,355,49
95,2020-S40,155011,318,59
95,2020-S40,121128,191,69
95,2020-S40,72032,88,79
95,2020-S40,37684,30,89
95,2020-S40,10414,14,90
95,2020-S40,1248354,2299,0
971,2020-S21,40134,0,9
971,2020-S21,50483,1,19
971,2020-S21,34558,1,29
971,2020-S21,37149,1,39
971,2020-S21,48928,1,49
971,2020-S21,60524,1,59
971,2020-S21,51113,2,69
971,2020-S21,33062,0,79
971,2020-S21,16008,0,89
971,2020-S21,4920,0,90
971,2020-S21,376879,7,0
971,2020-S22,40134,0,9
971,2020-S22,50483,1,19
971,2020-S22,34558,1,29
971,2020-S22,37149,0,39
971,2020-S22,48928,1,49
971,2020-S22,60524,0,59
971,2020-S22,51113,0,69
971,2020-S22,33062,0,79
971,2020-S22,16008,0,89
971,2020-S22,4920,0,90
971,2020-S22,376879,3,0
971,2020-S23,40134,0,9
971,2020-S23,50483,1,19
971,2020-S23,34558,2,29
971,2020-S23,37149,0,39
971,2020-S23,48928,1,49
971,2020-S23,60524,1,59
971,2020-S23,51113,2,69
971,2020-S23,33062,0,79
971,2020-S23,16008,0,89
971,2020-S23,4920,0,90
971,2020-S23,376879,7,0
971,2020-S24,40134,0,9
971,2020-S24,50483,0,19
971,2020-S24,34558,1,29
971,2020-S24,37149,0,39
971,2020-S24,48928,0,49
971,2020-S24,60524,2,59
971,2020-S24,51113,0,69
971,2020-S24,33062,1,79
971,2020-S24,16008,0,89
971,2020-S24,4920,0,90
971,2020-S24,376879,4,0
971,2020-S25,40134,0,9
971,2020-S25,50483,0,19
971,2020-S25,34558,4,29
971,2020-S25,37149,1,39
971,2020-S25,48928,1,49
971,2020-S25,60524,1,59
971,2020-S25,51113,0,69
971,2020-S25,33062,1,79
971,2020-S25,16008,0,89
971,2020-S25,4920,0,90
971,2020-S25,376879,8,0
971,2020-S26,40134,0,9
971,2020-S26,50483,1,19
971,2020-S26,34558,1,29
971,2020-S26,37149,0,39
971,2020-S26,48928,2,49
971,2020-S26,60524,0,59
971,2020-S26,51113,1,69
971,2020-S26,33062,0,79
971,2020-S26,16008,0,89
971,2020-S26,4920,0,90
971,2020-S26,376879,5,0
971,2020-S27,40134,0,9
971,2020-S27,50483,0,19
971,2020-S27,34558,2,29
971,2020-S27,37149,0,39
971,2020-S27,48928,1,49
971,2020-S27,60524,1,59
971,2020-S27,51113,2,69
971,2020-S27,33062,1,79
971,2020-S27,16008,0,89
971,2020-S27,4920,0,90
971,2020-S27,376879,7,0
971,2020-S28,40134,1,9
971,2020-S28,50483,1,19
971,2020-S28,34558,2,29
971,2020-S28,37149,1,39
971,2020-S28,48928,3,49
971,2020-S28,60524,0,59
971,2020-S28,51113,0,69
971,2020-S28,33062,0,79
971,2020-S28,16008,0,89
971,2020-S28,4920,0,90
971,2020-S28,376879,8,0
971,2020-S29,40134,0,9
971,2020-S29,50483,2,19
971,2020-S29,34558,2,29
971,2020-S29,37149,2,39
971,2020-S29,48928,1,49
971,2020-S29,60524,2,59
971,2020-S29,51113,1,69
971,2020-S29,33062,0,79
971,2020-S29,16008,0,89
971,2020-S29,4920,0,90
971,2020-S29,376879,10,0
971,2020-S30,40134,0,9
971,2020-S30,50483,2,19
971,2020-S30,34558,8,29
971,2020-S30,37149,3,39
971,2020-S30,48928,0,49
971,2020-S30,60524,0,59
971,2020-S30,51113,1,69
971,2020-S30,33062,0,79
971,2020-S30,16008,0,89
971,2020-S30,4920,0,90
971,2020-S30,376879,14,0
971,2020-S31,40134,0,9
971,2020-S31,50483,6,19
971,2020-S31,34558,30,29
971,2020-S31,37149,5,39
971,2020-S31,48928,7,49
971,2020-S31,60524,7,59
971,2020-S31,51113,3,69
971,2020-S31,33062,0,79
971,2020-S31,16008,0,89
971,2020-S31,4920,0,90
971,2020-S31,376879,59,0
971,2020-S32,40134,0,9
971,2020-S32,50483,3,19
971,2020-S32,34558,25,29
971,2020-S32,37149,9,39
971,2020-S32,48928,6,49
971,2020-S32,60524,3,59
971,2020-S32,51113,2,69
971,2020-S32,33062,3,79
971,2020-S32,16008,0,89
971,2020-S32,4920,0,90
971,2020-S32,376879,51,0
971,2020-S33,40134,7,9
971,2020-S33,50483,14,19
971,2020-S33,34558,52,29
971,2020-S33,37149,46,39
971,2020-S33,48928,21,49
971,2020-S33,60524,15,59
971,2020-S33,51113,16,69
971,2020-S33,33062,5,79
971,2020-S33,16008,1,89
971,2020-S33,4920,1,90
971,2020-S33,376879,179,0
971,2020-S34,40134,5,9
971,2020-S34,50483,28,19
971,2020-S34,34558,123,29
971,2020-S34,37149,83,39
971,2020-S34,48928,30,49
971,2020-S34,60524,35,59
971,2020-S34,51113,17,69
971,2020-S34,33062,9,79
971,2020-S34,16008,3,89
971,2020-S34,4920,0,90
971,2020-S34,376879,333,0
971,2020-S35,40134,10,9
971,2020-S35,50483,43,19
971,2020-S35,34558,137,29
971,2020-S35,37149,137,39
971,2020-S35,48928,125,49
971,2020-S35,60524,117,59
971,2020-S35,51113,54,69
971,2020-S35,33062,25,79
971,2020-S35,16008,7,89
971,2020-S35,4920,0,90
971,2020-S35,376879,655,0
971,2020-S36,40134,19,9
971,2020-S36,50483,70,19
971,2020-S36,34558,168,29
971,2020-S36,37149,178,39
971,2020-S36,48928,157,49
971,2020-S36,60524,124,59
971,2020-S36,51113,101,69
971,2020-S36,33062,35,79
971,2020-S36,16008,21,89
971,2020-S36,4920,5,90
971,2020-S36,376879,878,0
971,2020-S37,40134,21,9
971,2020-S37,50483,83,19
971,2020-S37,34558,116,29
971,2020-S37,37149,161,39
971,2020-S37,48928,198,49
971,2020-S37,60524,183,59
971,2020-S37,51113,138,69
971,2020-S37,33062,44,79
971,2020-S37,16008,17,89
971,2020-S37,4920,2,90
971,2020-S37,376879,963,0
971,2020-S38,40134,18,9
971,2020-S38,50483,124,19
971,2020-S38,34558,151,29
971,2020-S38,37149,164,39
971,2020-S38,48928,216,49
971,2020-S38,60524,209,59
971,2020-S38,51113,143,69
971,2020-S38,33062,65,79
971,2020-S38,16008,35,89
971,2020-S38,4920,8,90
971,2020-S38,376879,1133,0
971,2020-S39,40134,16,9
971,2020-S39,50483,123,19
971,2020-S39,34558,120,29
971,2020-S39,37149,149,39
971,2020-S39,48928,206,49
971,2020-S39,60524,199,59
971,2020-S39,51113,152,69
971,2020-S39,33062,69,79
971,2020-S39,16008,32,89
971,2020-S39,4920,4,90
971,2020-S39,376879,1071,0
971,2020-S40,40134,11,9
971,2020-S40,50483,100,19
971,2020-S40,34558,95,29
971,2020-S40,37149,114,39
971,2020-S40,48928,137,49
971,2020-S40,60524,157,59
971,2020-S40,51113,107,69
971,2020-S40,33062,54,79
971,2020-S40,16008,19,89
971,2020-S40,4920,10,90
971,2020-S40,376879,804,0
972,2020-S21,33991,2,9
972,2020-S21,43014,0,19
972,2020-S21,31496,2,29
972,2020-S21,34280,0,39
972,2020-S21,42967,2,49
972,2020-S21,62671,0,59
972,2020-S21,52556,0,69
972,2020-S21,33509,0,79
972,2020-S21,18767,0,89
972,2020-S21,5498,0,90
972,2020-S21,358749,6,0
972,2020-S22,33991,0,9
972,2020-S22,43014,0,19
972,2020-S22,31496,0,29
972,2020-S22,34280,0,39
972,2020-S22,42967,0,49
972,2020-S22,62671,4,59
972,2020-S22,52556,0,69
972,2020-S22,33509,0,79
972,2020-S22,18767,0,89
972,2020-S22,5498,0,90
972,2020-S22,358749,4,0
972,2020-S23,33991,0,9
972,2020-S23,43014,1,19
972,2020-S23,31496,1,29
972,2020-S23,34280,2,39
972,2020-S23,42967,0,49
972,2020-S23,62671,1,59
972,2020-S23,52556,2,69
972,2020-S23,33509,2,79
972,2020-S23,18767,0,89
972,2020-S23,5498,0,90
972,2020-S23,358749,9,0
972,2020-S24,33991,1,9
972,2020-S24,43014,2,19
972,2020-S24,31496,6,29
972,2020-S24,34280,0,39
972,2020-S24,42967,4,49
972,2020-S24,62671,1,59
972,2020-S24,52556,3,69
972,2020-S24,33509,0,79
972,2020-S24,18767,0,89
972,2020-S24,5498,0,90
972,2020-S24,358749,17,0
972,2020-S25,33991,1,9
972,2020-S25,43014,0,19
972,2020-S25,31496,3,29
972,2020-S25,34280,0,39
972,2020-S25,42967,2,49
972,2020-S25,62671,1,59
972,2020-S25,52556,0,69
972,2020-S25,33509,1,79
972,2020-S25,18767,0,89
972,2020-S25,5498,0,90
972,2020-S25,358749,8,0
972,2020-S26,33991,1,9
972,2020-S26,43014,1,19
972,2020-S26,31496,1,29
972,2020-S26,34280,2,39
972,2020-S26,42967,1,49
972,2020-S26,62671,2,59
972,2020-S26,52556,2,69
972,2020-S26,33509,0,79
972,2020-S26,18767,0,89
972,2020-S26,5498,0,90
972,2020-S26,358749,10,0
972,2020-S27,33991,1,9
972,2020-S27,43014,2,19
972,2020-S27,31496,2,29
972,2020-S27,34280,0,39
972,2020-S27,42967,0,49
972,2020-S27,62671,1,59
972,2020-S27,52556,1,69
972,2020-S27,33509,0,79
972,2020-S27,18767,0,89
972,2020-S27,5498,0,90
972,2020-S27,358749,7,0
972,2020-S28,33991,1,9
972,2020-S28,43014,0,19
972,2020-S28,31496,0,29
972,2020-S28,34280,0,39
972,2020-S28,42967,1,49
972,2020-S28,62671,1,59
972,2020-S28,52556,1,69
972,2020-S28,33509,1,79
972,2020-S28,18767,0,89
972,2020-S28,5498,0,90
972,2020-S28,358749,5,0
972,2020-S29,33991,0,9
972,2020-S29,43014,0,19
972,2020-S29,31496,2,29
972,2020-S29,34280,2,39
972,2020-S29,42967,1,49
972,2020-S29,62671,2,59
972,2020-S29,52556,1,69
972,2020-S29,33509,0,79
972,2020-S29,18767,0,89
972,2020-S29,5498,0,90
972,2020-S29,358749,8,0
972,2020-S30,33991,0,9
972,2020-S30,43014,0,19
972,2020-S30,31496,3,29
972,2020-S30,34280,2,39
972,2020-S30,42967,1,49
972,2020-S30,62671,2,59
972,2020-S30,52556,0,69
972,2020-S30,33509,0,79
972,2020-S30,18767,0,89
972,2020-S30,5498,0,90
972,2020-S30,358749,8,0
972,2020-S31,33991,0,9
972,2020-S31,43014,4,19
972,2020-S31,31496,1,29
972,2020-S31,34280,6,39
972,2020-S31,42967,0,49
972,2020-S31,62671,5,59
972,2020-S31,52556,2,69
972,2020-S31,33509,0,79
972,2020-S31,18767,0,89
972,2020-S31,5498,0,90
972,2020-S31,358749,18,0
972,2020-S32,33991,3,9
972,2020-S32,43014,10,19
972,2020-S32,31496,11,29
972,2020-S32,34280,19,39
972,2020-S32,42967,9,49
972,2020-S32,62671,9,59
972,2020-S32,52556,4,69
972,2020-S32,33509,4,79
972,2020-S32,18767,0,89
972,2020-S32,5498,0,90
972,2020-S32,358749,69,0
972,2020-S33,33991,5,9
972,2020-S33,43014,8,19
972,2020-S33,31496,32,29
972,2020-S33,34280,21,39
972,2020-S33,42967,22,49
972,2020-S33,62671,21,59
972,2020-S33,52556,10,69
972,2020-S33,33509,3,79
972,2020-S33,18767,3,89
972,2020-S33,5498,0,90
972,2020-S33,358749,125,0
972,2020-S34,33991,4,9
972,2020-S34,43014,18,19
972,2020-S34,31496,34,29
972,2020-S34,34280,42,39
972,2020-S34,42967,21,49
972,2020-S34,62671,31,59
972,2020-S34,52556,14,69
972,2020-S34,33509,4,79
972,2020-S34,18767,6,89
972,2020-S34,5498,1,90
972,2020-S34,358749,175,0
972,2020-S35,33991,4,9
972,2020-S35,43014,15,19
972,2020-S35,31496,32,29
972,2020-S35,34280,24,39
972,2020-S35,42967,15,49
972,2020-S35,62671,22,59
972,2020-S35,52556,8,69
972,2020-S35,33509,3,79
972,2020-S35,18767,7,89
972,2020-S35,5498,0,90
972,2020-S35,358749,130,0
972,2020-S36,33991,7,9
972,2020-S36,43014,20,19
972,2020-S36,31496,45,29
972,2020-S36,34280,53,39
972,2020-S36,42967,30,49
972,2020-S36,62671,37,59
972,2020-S36,52556,11,69
972,2020-S36,33509,6,79
972,2020-S36,18767,2,89
972,2020-S36,5498,1,90
972,2020-S36,358749,212,0
972,2020-S37,33991,5,9
972,2020-S37,43014,18,19
972,2020-S37,31496,35,29
972,2020-S37,34280,35,39
972,2020-S37,42967,22,49
972,2020-S37,62671,39,59
972,2020-S37,52556,19,69
972,2020-S37,33509,4,79
972,2020-S37,18767,3,89
972,2020-S37,5498,0,90
972,2020-S37,358749,180,0
972,2020-S38,33991,9,9
972,2020-S38,43014,17,19
972,2020-S38,31496,28,29
972,2020-S38,34280,35,39
972,2020-S38,42967,24,49
972,2020-S38,62671,44,59
972,2020-S38,52556,13,69
972,2020-S38,33509,4,79
972,2020-S38,18767,2,89
972,2020-S38,5498,1,90
972,2020-S38,358749,177,0
972,2020-S39,33991,9,9
972,2020-S39,43014,30,19
972,2020-S39,31496,36,29
972,2020-S39,34280,56,39
972,2020-S39,42967,47,49
972,2020-S39,62671,53,59
972,2020-S39,52556,24,69
972,2020-S39,33509,6,79
972,2020-S39,18767,4,89
972,2020-S39,5498,1,90
972,2020-S39,358749,266,0
972,2020-S40,33991,5,9
972,2020-S40,43014,44,19
972,2020-S40,31496,53,29
972,2020-S40,34280,68,39
972,2020-S40,42967,49,49
972,2020-S40,62671,54,59
972,2020-S40,52556,20,69
972,2020-S40,33509,18,79
972,2020-S40,18767,5,89
972,2020-S40,5498,2,90
972,2020-S40,358749,318,0
973,2020-S21,62043,2,9
973,2020-S21,58638,2,19
973,2020-S21,40421,10,29
973,2020-S21,39602,5,39
973,2020-S21,34757,7,49
973,2020-S21,27026,2,59
973,2020-S21,17446,1,69
973,2020-S21,7368,0,79
973,2020-S21,2721,0,89
973,2020-S21,669,0,90
973,2020-S21,290691,29,0
973,2020-S22,62043,1,9
973,2020-S22,58638,13,19
973,2020-S22,40421,10,29
973,2020-S22,39602,12,39
973,2020-S22,34757,9,49
973,2020-S22,27026,2,59
973,2020-S22,17446,5,69
973,2020-S22,7368,2,79
973,2020-S22,2721,2,89
973,2020-S22,669,0,90
973,2020-S22,290691,56,0
973,2020-S23,62043,5,9
973,2020-S23,58638,7,19
973,2020-S23,40421,14,29
973,2020-S23,39602,13,39
